id	msn_id	msn_seq	msn_ref	msn_name	platform_type	platform_name	inst_configuration	event_name	datetime	n_stages	n_legs	n_wpts	wpt	stage_i	stage_type	stage_dirn	leg_i	leg_length	wpt_i	wpt_type	colour	shape	depth_option	dfs	hfb	depth_water	depth_vehicle	east	north	zone	lat	lon	speed_kn	dir_rads	dir_degs	dist_m	time_mins	power	ch_distance	ch_time_secs	ch_power	dive_angle	wpt_radius	is_parking	park_radius	park_time	is_surface	is_usbl	is_cam1	is_strobe	is_cam2	is_sidescan	is_multibeam
9e81acfd-fad8-43a8-9a6e-2a92029d76df	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	51	1	TG	0	12	25	3	Leg end	Green	Circle	H	0	1.8	-7.6	-5.8	382914.6769	5717927.865	55	-38.67951045	145.6539255	2	0.872664626	50	25	0.404967952	0	708.8586569	674.9453412	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
20389d5e-7923-4403-ac21-3d4d2ddf23b3	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	52	1	TG	0	12	25	4	Leg end turn	Cyan	Circle	H	0	2.8	-8.13	-5.33	382921.0518	5717935.825	55	-38.67943958	145.6540002	2	0.675269066	38.69006753	10.19803903	0.165195159	0	719.0566959	684.8570507	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
0552e22e-bb44-4186-bb9c-af5692e14d1e	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	53	1	TG	0	13	25	1	Leg start turn	Cyan	Circle	H	0	2.8	-7.17	-4.37	382914.6239	5717943.485	55	-38.67936971	145.6539276	2	5.585053606	320	10	0.161987181	0	729.0566959	694.5762816	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
bad43111-0ecb-4cb9-a1dc-a81f40c67dc6	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	54	1	TG	0	13	25	2	Leg start	Cyan	Circle	H	0	1.8	-7.65	-5.85	382906.9635	5717937.057	55	-38.67942661	145.6538384	2	4.01425728	230	10	0.161987181	0	739.0566959	704.2955124	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
7d9856d5-5ba7-4737-a4ef-acbaf4d09c30	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	55	1	TG	0	13	25	3	Leg end	Green	Circle	H	0	1.8	-6.61	-4.81	382887.8123	5717920.988	55	-38.67956885	145.6536156	2	4.01425728	230	25	0.404967952	0	764.0566959	728.5935896	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
025a3f19-c521-4c58-b733-f498eb642e80	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	56	1	TG	0	13	25	4	Leg end turn	Cyan	Circle	H	0	2.8	-5.79	-2.99	382882.723	5717911.496	55	-38.6796537	145.6535555	2	3.633750902	208.1985905	10.77032961	0.174465533	0	774.8270255	739.0615216	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
a9fa100a-dc88-4292-93a4-18cfa7efcffc	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	57	1	TG	0	0	25	3	Crossover start	Cyan	Circle	H	0	1.8	-6.01	-4.21	382886.4605	5717942.045	55	-38.67937896	145.6536036	2	0.121735564	6.97493401	30.7774268	0.49855486	0	805.6044523	768.9748132	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
0d263fb6-a8d3-4c69-8be7-612ee5eeca56	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	58	1	TG	0	0	25	3	Crossover end	Green	Circle	H	0	1.8	-6.6	-4.8	382909.6009	5717914.468	55	-38.67963048	145.6538649	2	2.443460953	140	36	0.583153852	0	841.6044523	803.9640443	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
60c6e158-e699-4c52-b33e-2ec5a53c65c7	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	59	1	TG	0	0	25	3	Ascent top	Orange	Square	D	0	0	-7.18	0	382924.5434	5717896.66	55	-38.67979289	145.6540337	3	2.443460953	140	23.24648403	0.251042161	0	864.8509363	819.026574	0	25	5	FALSE	15	1000	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
37afe024-f678-43f0-9474-107685aa2bc2	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	60	1	TG	0	0	25	3	Parking	Magenta	Square	D	0	0	-8.17	0	382937.3992	5717881.339	55	-38.67993262	145.6541789	3	2.443460953	140	20	0.215982908	0	884.8509363	831.9855485	0	25	5	TRUE	15	1000	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
